ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,Pay1,Pay2,Pay3,Bill_amt1,Bill_amt2,Bill_amt3,Pay_amt1,Pay_amt2,Pay_amt3,default.payment.next.month
4328,180000.0,Male,2,Married,35,-1,-1,-1,1099.0,0.0,1099.0,0.0,1099.0,0.0,0
4330,150000.0,Female,2,Single,24,-1,-1,-1,1085.0,10000.0,0.0,10000.0,0.0,0.0,0
4331,30000.0,Male,2,Single,26,2,2,4,22436.0,26886.0,30858.0,5000.0,5000.0,0.0,0
4333,300000.0,Female,3,Married,39,2,2,2,40263.0,42788.0,41947.0,3179.0,0.0,3462.0,0
4337,330000.0,Female,2,Married,39,5,4,3,358145.0,352121.0,346216.0,0.0,0.0,0.0,1
4341,380000.0,Female,1,Married,34,2,2,2,343612.0,351089.0,358401.0,13150.0,13300.0,13000.0,0
4348,370000.0,Male,2,Married,33,-1,2,2,361.0,211.0,3659.0,0.0,3448.0,0.0,0
4349,180000.0,Female,1,Married,51,-1,-1,-1,396.0,396.0,396.0,396.0,396.0,792.0,0
4351,170000.0,Female,1,Single,34,-1,-1,-1,326.0,476.0,476.0,476.0,476.0,326.0,1
4356,150000.0,Female,3,Single,52,-1,-1,-1,-6.0,2266.0,1601.0,2272.0,1605.0,3027.0,0
4360,100000.0,Male,2,Single,25,-1,-1,-1,416.0,416.0,1850.0,416.0,1850.0,0.0,0
4361,500000.0,Male,1,Married,53,-1,-1,-1,3228.0,9146.0,2430.0,9191.0,2442.0,7992.0,0
4362,180000.0,Male,1,Single,35,-1,-1,-1,24104.0,326.0,326.0,326.0,326.0,326.0,0
4366,170000.0,Male,1,Married,44,-1,-1,-1,2442.0,14605.0,2895.0,14605.0,2895.0,9608.0,0
4369,20000.0,Male,1,Married,24,-1,-1,-1,316.0,316.0,316.0,316.0,316.0,316.0,1
4379,180000.0,Female,2,Married,34,2,2,2,99578.0,101828.0,103986.0,4000.0,4000.0,4000.0,1
4382,20000.0,Female,2,Married,41,-1,-1,-1,0.0,7014.0,7696.0,7014.0,800.0,0.0,0
4387,210000.0,Male,1,Married,36,-1,-1,-1,396.0,0.0,546.0,0.0,546.0,396.0,0
4388,90000.0,Male,2,Married,35,5,4,3,106001.0,103816.0,101878.0,0.0,0.0,0.0,1
4398,160000.0,Male,1,Single,32,-1,-1,-1,1920.0,2192.0,8187.0,2192.0,8187.0,552.0,0
4405,100000.0,Female,2,Single,25,4,4,3,61693.0,59186.0,57949.0,0.0,0.0,0.0,1
4406,360000.0,Male,2,Single,28,-1,-1,-1,9718.0,8781.0,11846.0,8806.0,11872.0,19035.0,0
4420,450000.0,Female,1,Single,28,-1,-1,-1,1346.0,1448.0,4005.0,1448.0,4005.0,166.0,0
4433,30000.0,Female,3,Other,42,2,2,2,28179.0,28545.0,27942.0,1100.0,0.0,1000.0,0
4435,200000.0,Male,2,Single,30,-1,-1,-1,326.0,326.0,802.0,326.0,802.0,0.0,0
4445,100000.0,Male,2,Single,36,5,4,3,104554.0,102360.0,100413.0,0.0,0.0,0.0,0
4448,90000.0,Male,2,Married,52,2,2,2,91280.0,85868.0,91047.0,0.0,6500.0,0.0,0
4455,30000.0,Female,1,Single,22,2,3,2,9453.0,9022.0,8237.0,0.0,0.0,500.0,1
4461,270000.0,Female,2,Single,45,-1,-1,-1,8294.0,3902.0,468.0,3902.0,468.0,291.0,0
4466,20000.0,Male,2,Single,36,-1,-1,-1,309.0,3019.0,16496.0,3100.0,16890.0,500.0,0
4471,70000.0,Male,3,0,35,2,2,2,50517.0,51658.0,52758.0,2100.0,2100.0,2000.0,0
4472,90000.0,Female,2,Single,29,-1,-1,-1,3506.0,4128.0,4254.0,4128.0,4254.0,3438.0,0
4475,120000.0,Male,3,Married,32,2,2,2,70891.0,72213.0,73786.0,2600.0,2900.0,0.0,0
4481,100000.0,Female,1,Married,40,-1,2,2,880.0,414.0,1098.0,0.0,1000.0,0.0,0
4484,280000.0,Female,1,Single,39,-1,-1,-1,1364.0,1313.0,1242.0,1320.0,1300.0,1500.0,0
4488,20000.0,Male,1,Single,24,-1,-1,-1,7909.0,2948.0,1220.0,3049.0,1624.0,3800.0,0
4493,50000.0,Male,2,Single,26,2,2,2,35246.0,34548.0,36910.0,0.0,3100.0,0.0,1
4499,320000.0,Male,2,Married,31,-1,-1,-1,396.0,11256.0,546.0,11256.0,546.0,396.0,0
4510,130000.0,Female,2,Single,42,2,2,2,124578.0,127434.0,130285.0,5000.0,5100.0,4500.0,0
4511,10000.0,Male,2,Single,25,-1,-1,-1,390.0,390.0,0.0,390.0,0.0,780.0,0
4518,50000.0,Male,1,Single,38,-1,-1,-1,390.0,390.0,5010.0,390.0,5010.0,390.0,1
4524,500000.0,Female,1,Married,33,-1,-1,-1,1416.0,1416.0,1416.0,1416.0,1416.0,5723.0,0
4529,200000.0,Female,3,Single,31,2,2,2,179026.0,181658.0,185523.0,5000.0,6200.0,10007.0,0
4537,270000.0,Female,2,Married,33,-1,-1,-1,56891.0,4866.0,9334.0,4866.0,9533.0,1993.0,0
4539,120000.0,Female,1,Single,30,-1,-1,-1,326.0,326.0,326.0,326.0,326.0,326.0,0
4540,140000.0,Female,1,Single,24,-1,-1,-1,2000.0,4716.0,7485.0,4716.0,7485.0,10254.0,0
4542,190000.0,Male,1,Married,36,-1,-1,-1,1213.0,344.0,221.0,344.0,221.0,28160.0,0
4543,100000.0,Female,2,Single,29,2,2,2,83961.0,85574.0,84039.0,3100.0,0.0,6410.0,0
4565,330000.0,Male,1,Single,32,-1,-1,-1,137.0,4094.0,607.0,4107.0,607.0,0.0,0
4570,30000.0,Female,2,Married,43,2,2,2,18131.0,17711.0,19007.0,0.0,1581.0,1705.0,1
4573,10000.0,Female,2,Married,55,2,2,2,7031.0,6780.0,7676.0,0.0,1000.0,0.0,1
4578,220000.0,Female,1,Married,35,-1,-1,-1,392.0,396.0,396.0,400.0,396.0,792.0,0
4580,200000.0,Male,3,Married,50,2,2,2,171377.0,163943.0,162195.0,5921.0,4526.0,5014.0,1
4584,110000.0,Male,2,Married,54,2,2,2,59620.0,60819.0,62069.0,2300.0,2400.0,0.0,1
4592,300000.0,Male,1,Single,38,-1,-1,-1,374.0,284.0,1064.0,300.0,1170.0,1170.0,0
4597,60000.0,Male,1,Single,30,-1,-1,-1,264.0,264.0,264.0,264.0,264.0,0.0,1
4599,10000.0,Female,2,Married,46,-1,-1,-1,4530.0,2140.0,1875.0,2140.0,1875.0,0.0,1
4601,30000.0,Male,1,Single,26,-1,-1,-1,0.0,30525.0,0.0,30525.0,0.0,0.0,0
4603,150000.0,Male,3,Married,49,-1,-1,-1,3910.0,4697.0,1719.0,4697.0,1735.0,0.0,0
4604,750000.0,Female,3,Married,40,-1,-1,-1,38488.0,9777.0,66692.0,9825.0,67024.0,76641.0,0
4606,160000.0,Female,2,Single,51,-1,-1,-1,3746.0,5487.0,2702.0,6934.0,3370.0,2276.0,0
4608,50000.0,Female,1,Single,42,-1,-1,2,42038.0,42610.0,42096.0,42096.0,587.0,9162.0,0
4609,160000.0,Male,2,Single,30,2,2,2,79362.0,81089.0,82796.0,3152.0,3200.0,3100.0,0
4612,350000.0,Male,1,Married,35,-1,2,2,2418.0,2233.0,7176.0,0.0,5000.0,0.0,0
4618,20000.0,Male,2,Single,24,2,2,2,12398.0,13297.0,12934.0,1100.0,0.0,1500.0,0
4621,230000.0,Female,1,Single,30,-1,-1,-1,0.0,711.0,5650.0,711.0,5650.0,0.0,0
4631,100000.0,Male,2,Married,35,2,2,2,64994.0,63827.0,67839.0,0.0,5100.0,2200.0,1
4634,50000.0,Female,1,Single,27,-1,-1,-1,390.0,42958.0,44849.0,42958.0,3500.0,0.0,0
4645,90000.0,Female,2,Married,47,-1,-1,-1,880.0,10880.0,880.0,10880.0,880.0,1080.0,0
4648,140000.0,Male,1,Single,44,-1,-1,-1,5930.0,5280.0,5930.0,5280.0,5930.0,0.0,0
4651,130000.0,Female,2,Married,50,-1,-1,-1,836.0,836.0,0.0,836.0,0.0,2508.0,0
4660,100000.0,Female,2,Married,50,2,2,2,48678.0,48420.0,48888.0,1900.0,1800.0,2000.0,1
4674,50000.0,Male,2,Single,27,2,2,2,36724.0,45751.0,46497.0,10000.0,2005.0,37.0,1
4686,490000.0,Male,1,Single,44,-1,-1,-1,8343.0,6641.0,5779.0,6660.0,5796.0,4736.0,0
4706,150000.0,Female,2,Other,41,-1,-1,-1,3355.0,962.0,821.0,962.0,821.0,380.0,0
4707,210000.0,Female,2,Married,32,-1,-1,-1,407.0,737.0,407.0,737.0,407.0,1232.0,0
4710,290000.0,Male,1,Married,44,-1,-1,-1,1528.0,4176.0,189.0,4188.0,189.0,7324.0,0
4714,20000.0,Male,1,Single,25,2,2,2,14614.0,14733.0,14823.0,500.0,505.0,37.0,0
4721,410000.0,Male,1,Married,38,-1,-1,-1,11900.0,478.0,387.0,478.0,387.0,0.0,0
4728,60000.0,Female,3,Single,45,-1,-1,-1,1876.0,1876.0,1876.0,1876.0,1876.0,1876.0,1
4729,50000.0,Female,1,Single,26,2,2,2,9767.0,9466.0,11300.0,0.0,2000.0,400.0,1
4734,320000.0,Male,2,Single,52,-1,-1,-1,1176.0,396.0,396.0,396.0,396.0,39316.0,0
4736,500000.0,Male,2,Married,48,-1,-1,-1,37985.0,33050.0,22185.0,33209.0,22289.0,22289.0,0
4746,160000.0,Male,2,Single,28,2,2,2,161469.0,162129.0,154704.0,6000.0,0.0,11318.0,0
4747,110000.0,Male,2,Married,27,2,2,2,48421.0,50644.0,51662.0,3000.0,2000.0,3000.0,0
4750,50000.0,Male,2,Married,58,-1,-1,-1,2056.0,2515.0,1464.0,2515.0,1464.0,1515.0,0
4768,500000.0,Male,1,Married,50,2,2,2,78735.0,80430.0,82068.0,3100.0,3110.0,0.0,1
4769,220000.0,Male,1,Married,37,-1,-1,2,1727.0,4201.0,622.0,4918.0,0.0,24037.0,0
4775,80000.0,Female,2,Married,42,2,2,2,48312.0,49392.0,50426.0,2000.0,2000.0,1900.0,1
4791,150000.0,Female,2,Single,24,-1,-1,-1,5714.0,809.0,2315.0,813.0,2318.0,1616.0,1
4808,260000.0,Male,1,Single,28,-1,-1,-1,3202.0,3754.0,848.0,4000.0,848.0,5795.0,0
4819,220000.0,Female,1,Single,33,-1,-1,-1,22237.0,10684.0,4262.0,10684.0,4262.0,6500.0,0
4839,50000.0,Female,2,Single,22,2,2,2,16662.0,16253.0,17982.0,0.0,2000.0,0.0,1
4846,170000.0,Male,2,Single,34,-1,-1,-1,326.0,326.0,326.0,326.0,326.0,1722.0,1
4861,210000.0,Male,2,Married,41,2,2,2,91888.0,93852.0,95734.0,3400.0,3400.0,3400.0,1
4864,290000.0,Female,1,Married,37,-1,-1,-1,550.0,550.0,3810.0,550.0,3810.0,2927.0,1
4867,130000.0,Female,2,Single,29,2,2,2,4236.0,5178.0,4182.0,1000.0,0.0,1500.0,1
4871,260000.0,Female,1,Single,29,-1,-1,-1,507.0,3787.0,1443.0,3787.0,1443.0,0.0,1
4880,80000.0,Female,1,Single,37,-1,-1,-1,4640.0,3966.0,3410.0,3966.0,3410.0,879.0,1
4883,50000.0,Male,2,Single,29,2,2,2,48703.0,50774.0,49514.0,3000.0,0.0,3000.0,1
4885,70000.0,Male,2,Single,30,2,2,2,22170.0,22612.0,22101.0,942.0,0.0,1000.0,1
4886,150000.0,Male,1,Single,29,-1,-1,-1,12877.0,1558.0,225.0,1558.0,225.0,0.0,0
4894,160000.0,Female,2,Single,28,2,2,2,115543.0,118353.0,116298.0,4800.0,0.0,3900.0,1
4900,210000.0,Female,2,Married,34,-1,-1,-1,3498.0,3517.0,4567.0,3517.0,4567.0,2488.0,0
4901,320000.0,Female,1,Single,28,-1,-1,-1,0.0,600.0,5937.0,600.0,5937.0,470.0,1
4908,40000.0,Female,2,Married,43,-1,-1,-1,960.0,1383.0,960.0,1383.0,960.0,960.0,0
4913,160000.0,Male,3,Married,57,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0,0
4918,160000.0,Female,2,Married,35,2,2,2,136520.0,139432.0,141971.0,5252.0,5000.0,6000.0,1
4923,230000.0,Female,1,Single,30,-1,-1,-1,501.0,283.0,423.0,283.0,423.0,283.0,0
4927,280000.0,Male,1,Single,31,2,-1,-1,0.0,962.0,3481.0,962.0,3481.0,9.0,0
4928,210000.0,Female,2,Single,53,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0,1
4929,150000.0,Female,1,Married,49,2,-1,2,-35.0,1015.0,33.0,1050.0,0.0,2575.0,0
4932,30000.0,Female,2,Married,29,2,2,2,17504.0,18727.0,18279.0,1500.0,0.0,1500.0,1
4946,20000.0,Female,1,Single,24,-1,-1,-1,9140.0,1073.0,500.0,1073.0,500.0,0.0,1
4955,340000.0,Male,1,Single,35,-1,-1,-1,7569.0,797.0,1211.0,799.0,1214.0,18309.0,0
4963,140000.0,Female,1,Single,30,-1,-1,-1,282.0,454.0,610.0,454.0,610.0,454.0,0
4978,320000.0,Male,1,Married,44,-1,-1,-1,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,0
4980,100000.0,Female,1,Married,35,-1,-1,-1,4116.0,-110.0,3512.0,0.0,3622.0,0.0,0
4982,240000.0,Male,3,Married,43,2,2,2,2500.0,2500.0,0.0,0.0,0.0,0.0,1
4986,150000.0,Female,1,Single,26,2,2,2,76363.0,79893.0,48052.0,5137.0,0.0,2200.0,1
4993,80000.0,Male,2,Married,36,2,2,2,81325.0,76550.0,78715.0,0.0,4000.0,2000.0,1
4994,160000.0,Female,3,Married,58,-1,-1,-1,942.0,942.0,942.0,942.0,942.0,942.0,0
5000,160000.0,Male,1,Single,40,-1,-1,-1,715.0,715.0,865.0,715.0,865.0,715.0,0
5002,500000.0,Male,1,Married,45,-1,-1,-1,4472.0,67798.0,65653.0,67969.0,65814.0,38464.0,1
5008,20000.0,Male,3,Married,44,3,2,2,15223.0,14837.0,16083.0,0.0,1495.0,3198.0,0
5013,30000.0,Female,3,Single,40,2,2,2,44430.0,40875.0,40272.0,2000.0,5000.0,0.0,0
5031,500000.0,Male,1,Married,40,-1,-1,-1,12486.0,11609.0,12660.0,11614.0,12665.0,543.0,1
5032,170000.0,Male,2,Married,49,2,2,2,19050.0,18783.0,8042.0,0.0,807.0,0.0,1
5040,230000.0,Female,3,Single,42,-1,-1,-1,0.0,2600.0,3007.0,2600.0,3407.0,200.0,1
5055,200000.0,Female,2,Single,31,-1,-1,-1,1957.0,0.0,596.0,0.0,596.0,789.0,0
5056,80000.0,Female,1,Single,25,-1,-1,-1,1237.0,1529.0,357.0,1529.0,357.0,2957.0,0
5057,120000.0,Female,2,Married,34,2,2,2,67290.0,68565.0,69784.0,2500.0,2500.0,3000.0,1
5060,140000.0,Female,2,Married,24,-1,-1,-1,696.0,696.0,696.0,696.0,696.0,696.0,0
5065,20000.0,Male,2,Married,53,2,2,2,20223.0,18806.0,20001.0,0.0,3000.0,0.0,1
5067,350000.0,Female,3,Married,49,-1,-1,-1,4223.0,1414.0,5941.0,1414.0,5941.0,2720.0,0
5070,150000.0,Male,2,Married,35,-1,-1,-1,4556.0,1606.0,2047.0,1610.0,2053.0,4349.0,0
5071,180000.0,Female,2,Married,48,-1,-1,-1,27988.0,1480.0,22133.0,1480.0,22133.0,0.0,0
5080,200000.0,Female,2,Married,43,2,2,2,180784.0,184201.0,187467.0,7000.0,7000.0,7000.0,0
5083,50000.0,Female,3,Married,57,-1,-1,-1,1468.0,1468.0,1644.0,1468.0,1644.0,1363.0,0
5085,140000.0,Male,3,Married,45,2,2,2,136280.0,136247.0,134089.0,5091.0,4608.0,42.0,1
5098,280000.0,Female,2,Married,31,2,2,2,68277.0,72042.0,65921.0,4800.0,0.0,2226.0,0
5102,140000.0,Female,2,Married,35,-1,-1,-1,4058.0,2929.0,4345.0,5544.0,4345.0,2178.0,1
5113,150000.0,Male,2,Married,33,2,2,2,76350.0,79721.0,77028.0,6000.0,0.0,3000.0,0
5114,30000.0,Female,3,Single,36,2,2,2,27353.0,26776.0,28620.0,0.0,2291.0,0.0,1
5116,20000.0,Male,2,Single,31,4,3,2,20182.0,19836.0,11998.0,0.0,0.0,0.0,0
5122,200000.0,Male,1,Married,37,-1,-1,-1,200.0,123.0,280.0,123.0,280.0,151.0,1
5127,30000.0,Female,5,Single,23,-1,-1,-1,15336.0,24336.0,436.0,14000.0,486.0,0.0,0
5128,360000.0,Male,3,Married,51,-1,-1,-1,1250.0,0.0,860.0,0.0,860.0,0.0,0
5131,260000.0,Male,3,Married,39,-1,-1,2,-139.0,2311.0,47.0,2450.0,0.0,5800.0,0
5132,210000.0,Female,2,Single,34,-1,-1,-1,3265.0,8623.0,5907.0,8648.0,5924.0,15748.0,0
5136,180000.0,Female,1,Single,32,2,2,2,82645.0,84739.0,83282.0,3500.0,0.0,3200.0,1
5147,330000.0,Female,2,Single,30,-1,-1,-1,15387.0,5945.0,896.0,6000.0,896.0,0.0,1
5148,50000.0,Female,2,Single,25,2,2,2,16135.0,15737.0,17316.0,0.0,2000.0,0.0,1
5155,180000.0,Female,1,Married,47,-1,-1,-1,9795.0,8414.0,6557.0,8456.0,6589.0,5823.0,0
5156,80000.0,Male,2,Single,27,-1,2,-1,1080.0,540.0,390.0,0.0,390.0,390.0,0
5159,240000.0,Male,3,Single,32,-1,-1,-1,473.0,11483.0,11886.0,11483.0,11886.0,690.0,0
5163,240000.0,Male,1,Single,35,-1,-1,-1,152.0,272.0,5291.0,500.0,5291.0,1000.0,0
5164,110000.0,Female,2,Married,26,2,2,2,94376.0,96409.0,98072.0,3700.0,3400.0,4000.0,1
5172,70000.0,Male,3,Married,46,2,2,2,33316.0,34137.0,33439.0,1500.0,0.0,1400.0,1
5176,180000.0,Female,2,Single,48,-1,-1,-1,10000.0,20000.0,10338.0,20000.0,10338.0,20894.0,0
5178,190000.0,Male,1,Married,50,2,2,2,73366.0,74830.0,76237.0,2650.0,2650.0,3000.0,1
5183,150000.0,Female,1,Married,36,-1,-1,-1,4694.0,6292.0,13943.0,6324.0,14433.0,17378.0,0
5184,100000.0,Male,2,Married,40,-1,-1,-1,9779.0,12273.0,2701.0,12273.0,3105.0,16828.0,0
5186,200000.0,Female,5,Single,34,-1,-1,-1,2553.0,1977.0,3175.0,1977.0,3175.0,1804.0,0
5189,140000.0,Male,1,Single,28,2,2,2,114653.0,115720.0,116690.0,4000.0,4000.0,4500.0,0
5205,500000.0,Female,1,Married,35,-1,-1,-1,3000.0,3000.0,8063.0,3000.0,8063.0,6000.0,0
5210,50000.0,Female,2,Married,43,-1,-1,-1,197.0,197.0,197.0,197.0,197.0,197.0,0
5218,50000.0,Female,2,Married,34,-1,-1,2,19206.0,20486.0,15252.0,1500.0,0.0,345.0,0
5235,150000.0,Female,1,Single,27,-1,-1,-1,8144.0,2969.0,8642.0,2969.0,8642.0,0.0,0
5236,20000.0,Female,2,Single,21,2,-1,-1,0.0,6884.0,0.0,13749.0,0.0,0.0,1
5242,140000.0,Female,1,Single,31,2,2,2,43051.0,44109.0,43253.0,1892.0,0.0,1572.0,0
5243,20000.0,Female,2,Single,50,2,2,2,5856.0,6432.0,6182.0,822.0,0.0,2540.0,1
5254,200000.0,Male,1,Married,63,-1,-1,-1,316.0,316.0,316.0,316.0,316.0,316.0,0
5258,80000.0,Female,3,Single,25,-1,-1,-1,390.0,1289.0,935.0,1289.0,935.0,390.0,0
5259,250000.0,Female,1,Single,32,-1,-1,-1,165.0,165.0,315.0,165.0,315.0,130.0,0
5262,50000.0,Female,2,Married,36,-1,-1,-1,4417.0,0.0,4331.0,4166.0,8497.0,4679.0,0
5268,160000.0,Female,2,Married,40,-1,-1,-1,671.0,671.0,1492.0,671.0,1492.0,0.0,0
5274,60000.0,Female,2,Married,42,2,2,2,55566.0,59331.0,60569.0,4675.0,2361.0,0.0,1
5284,50000.0,Female,2,Married,38,-1,-1,-1,643.0,643.0,643.0,643.0,643.0,643.0,0
5285,80000.0,Male,2,Married,36,4,3,2,600.0,300.0,150.0,0.0,0.0,1000.0,1
5289,200000.0,Female,2,Married,35,-1,-1,-1,0.0,3217.0,8273.0,3217.0,8273.0,5158.0,0
5300,360000.0,Female,1,Single,36,-1,-1,-1,11850.0,150.0,459.0,300.0,459.0,52.0,0
5301,400000.0,Female,1,Married,48,-1,-1,-1,13654.0,45363.0,2640.0,45363.0,2640.0,28663.0,0
5305,150000.0,Female,1,Married,38,-1,-1,-1,13155.0,10610.0,8394.0,10663.0,8436.0,2468.0,1
5321,500000.0,Male,2,Single,30,-1,-1,-1,976.0,986.0,1200.0,990.0,1206.0,1069.0,0
5326,200000.0,Male,1,Married,45,-1,-1,-1,0.0,1350.0,1006.0,1350.0,1006.0,0.0,0
5329,200000.0,Female,1,Single,30,-1,-1,-1,1459.0,1028.0,878.0,1028.0,878.0,878.0,0
5336,50000.0,Female,1,Married,38,-1,-1,-1,99.0,949.0,137.0,1000.0,200.0,900.0,1
5339,20000.0,Male,3,Single,25,4,4,4,1650.0,1650.0,1650.0,0.0,0.0,0.0,1
5342,40000.0,Female,3,Married,48,-1,-1,2,540.0,1080.0,540.0,1080.0,0.0,780.0,0
5349,220000.0,Male,1,Single,28,2,2,2,116915.0,116021.0,114001.0,8500.0,0.0,8000.0,1
5352,500000.0,Male,1,Married,36,-1,-1,-1,-341.0,38853.0,0.0,39194.0,0.0,0.0,0
5353,100000.0,Female,2,Married,48,2,-1,-1,0.0,860.0,430.0,860.0,430.0,1166.0,0
5357,500000.0,Male,1,Married,34,-1,-1,-1,0.0,1868.0,1883.0,1868.0,1883.0,621.0,0
5364,500000.0,Female,2,Married,52,-1,-1,-1,30498.0,1174.0,0.0,1174.0,0.0,800.0,0
5365,80000.0,Female,3,Single,30,2,2,2,79659.0,80079.0,79657.0,1800.0,1000.0,2800.0,0
5371,450000.0,Male,2,Married,44,-1,-1,-1,14327.0,14890.0,6687.0,14903.0,6707.0,25963.0,0
5372,10000.0,Male,3,Married,40,3,2,2,8594.0,8312.0,9241.0,0.0,1069.0,1000.0,1
5382,50000.0,Male,1,Single,24,-1,-1,-1,-108.0,2830.0,0.0,2938.0,0.0,0.0,1
5386,50000.0,Female,2,Married,48,-1,-1,-1,7527.0,3060.0,1490.0,3060.0,1490.0,1095.0,0
5387,50000.0,Female,3,Married,44,-1,-1,-1,7490.0,5155.0,0.0,5155.0,0.0,12754.0,1
5391,200000.0,Male,1,Single,37,2,2,2,164182.0,169029.0,172084.0,7500.0,6000.0,4000.0,1
5395,70000.0,Male,1,Single,29,-1,2,-1,3929.0,1953.0,967.0,0.0,1000.0,1000.0,0
5396,490000.0,Female,2,Married,52,-1,-1,-1,7000.0,0.0,4341.0,0.0,4341.0,1061.0,0
5397,50000.0,Male,3,Married,39,-1,-1,-1,1961.0,1261.0,2681.0,1261.0,2681.0,1261.0,0
5405,130000.0,Female,3,Married,36,2,2,2,26210.0,27982.0,27383.0,2197.0,0.0,910.0,1
5410,150000.0,Male,3,Married,45,-1,-1,-1,0.0,15000.0,0.0,15000.0,0.0,0.0,0
5416,500000.0,Male,2,Single,67,-1,-1,-1,1821.0,2498.0,3622.0,2505.0,3630.0,3099.0,0
5424,100000.0,Female,1,Single,27,-1,-1,-1,5983.0,2010.0,1413.0,2010.0,1413.0,3655.0,0
5427,50000.0,Female,2,Married,49,-1,-1,-1,198.0,1198.0,11198.0,1198.0,11198.0,29358.0,1
5434,90000.0,Female,1,Single,26,-1,-1,-1,5899.0,4129.0,17246.0,4129.0,17246.0,4221.0,0
5451,30000.0,Male,2,Single,49,-1,-1,-1,390.0,390.0,1320.0,390.0,1320.0,0.0,0
5453,160000.0,Female,2,Married,36,-1,-1,-1,2500.0,2689.0,0.0,2689.0,0.0,0.0,1
5455,80000.0,Female,3,Single,31,2,2,2,40766.0,39982.0,44621.0,0.0,5500.0,0.0,0
5460,360000.0,Male,3,Married,53,-1,-1,-1,48811.0,193712.0,80601.0,193712.0,80601.0,11166.0,0
5461,230000.0,Male,1,Single,39,2,-1,-1,53.0,603.0,10141.0,700.0,10200.0,5200.0,0
5465,150000.0,Female,3,Single,25,-1,-1,-1,900.0,0.0,583.0,0.0,583.0,2000.0,0
5470,200000.0,Female,3,Married,30,-1,-1,-1,740.0,890.0,740.0,890.0,740.0,740.0,0
5473,20000.0,Female,3,Other,55,2,2,2,19128.0,20560.0,20082.0,1744.0,0.0,600.0,1
5485,100000.0,Female,3,Single,29,-1,-1,-1,1891.0,3681.0,870.0,3689.0,870.0,1755.0,0
5486,30000.0,Male,3,Single,28,2,2,3,300.0,1300.0,1150.0,1000.0,150.0,0.0,1
5488,30000.0,Male,1,Single,33,2,2,2,26987.0,26927.0,25553.0,1300.0,0.0,1000.0,1
5489,140000.0,Male,3,Single,23,-1,-1,-1,1434.0,1309.0,540.0,1309.0,540.0,540.0,0
5497,290000.0,Female,3,Married,48,-1,-1,-1,16635.0,15000.0,47143.0,15000.0,47143.0,2088.0,0
5499,150000.0,Male,1,Single,66,2,2,2,149166.0,151934.0,137885.0,5110.0,0.0,5300.0,0
5502,290000.0,Female,2,Married,55,-1,-1,2,-150.0,1134.0,777.0,1833.0,0.0,500.0,1
5504,80000.0,Female,1,Single,31,-1,-1,2,4233.0,5934.0,158.0,6092.0,0.0,13391.0,0
5505,450000.0,Female,1,Married,42,-1,-1,-1,3446.0,6157.0,0.0,6157.0,0.0,14380.0,0
5515,340000.0,Female,1,Single,40,-1,-1,2,8722.0,4776.0,2812.0,4776.0,0.0,6000.0,0
5524,500000.0,Male,1,Single,33,-1,-1,-1,4683.0,7222.0,35746.0,7259.0,35924.0,5750.0,0
5539,30000.0,Female,3,Single,48,-1,-1,-1,390.0,390.0,0.0,390.0,0.0,780.0,1
5540,500000.0,Male,1,Married,34,-1,-1,-1,19238.0,34750.0,21464.0,34750.0,21464.0,28557.0,0
5544,80000.0,Male,3,Single,24,-1,-1,-1,416.0,416.0,416.0,416.0,416.0,416.0,0
5548,380000.0,Female,2,Married,35,-1,-1,-1,1823.0,1823.0,1198.0,1823.0,1198.0,2068.0,0
5554,400000.0,Female,2,Married,44,-1,-1,-1,3405.0,961.0,-251.0,961.0,0.0,0.0,0
5563,80000.0,Male,1,Single,29,-1,-1,-1,390.0,390.0,383.0,390.0,383.0,2390.0,0
5572,100000.0,Female,2,Married,30,2,2,2,31625.0,31059.0,33123.0,0.0,2500.0,1300.0,1
5580,30000.0,Female,3,Married,58,2,3,2,28588.0,27616.0,27903.0,0.0,1128.0,0.0,1
5582,250000.0,Male,1,Married,41,-1,-1,-1,28790.0,4418.0,10676.0,4418.0,10676.0,0.0,0
5585,130000.0,Female,2,Married,37,-1,-1,-1,3670.0,1473.0,5555.0,1473.0,5555.0,1473.0,0
5591,90000.0,Female,1,Married,38,-1,-1,-1,1066.0,1752.0,569.0,1752.0,569.0,2132.0,0
5593,30000.0,Male,2,Married,49,2,2,2,28227.0,28642.0,28042.0,1000.0,0.0,2200.0,0
5611,160000.0,Female,2,Single,27,2,2,2,161481.0,155819.0,168283.0,0.0,18100.0,0.0,1
5613,100000.0,Female,1,Married,38,-1,-1,-1,1968.0,0.0,640.0,0.0,640.0,0.0,0
5618,50000.0,Female,2,Single,23,-1,-1,-1,836.0,836.0,3300.0,836.0,3300.0,1476.0,0
5630,200000.0,Female,1,Married,40,-1,-1,-1,316.0,316.0,316.0,316.0,316.0,316.0,0
5643,80000.0,Female,2,Single,41,2,2,2,69465.0,70545.0,72233.0,2500.0,3000.0,0.0,0
5646,60000.0,Female,2,Married,53,-1,-1,-1,390.0,540.0,390.0,540.0,390.0,390.0,1
5651,30000.0,Female,2,Single,38,-1,2,2,239.0,89.0,589.0,0.0,500.0,0.0,0
